"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1997500101678321676","Sun Dec 07 12:40:39 +0000 2025","0","@tanyarlfes Gak usah adu nasib lu anying","1997647443421196490","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997647443421196490","1784451268569866240",
"1997500101678321676","Sun Dec 07 02:57:39 +0000 2025","2","@tanyarlfes apaansi malah adu nasib bahlil syalann","1997500725035975119","","tanyarlfes","in","","0","1","0","https://x.com/undefined/status/1997500725035975119","1037172669068636165",
"1997500101678321676","Mon Dec 08 02:36:32 +0000 2025","0","@tanyarlfes Pertanyaannya kok bahlil selamat","1997857800371011750","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997857800371011750","1469573960597577728",
"1997500101678321676","Sun Dec 07 05:28:57 +0000 2025","0","@tanyarlfes Owh pantes mukanya kek wedus gimbal","1997538802752245785","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997538802752245785","1298982995332718592",
"1997500101678321676","Sun Dec 07 04:11:18 +0000 2025","0","@tanyarlfes WARNINGNYA MANA NDER MUAL BGT LIATNYA","1997519262513295710","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997519262513295710","3062685732",
"1997500101678321676","Sun Dec 07 13:37:43 +0000 2025","1","@tanyarlfes emang kalian ada yang nanya?","1997661803497533463","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997661803497533463","1658281988791619584",
"1997500101678321676","Mon Dec 08 04:08:07 +0000 2025","0","@tanyarlfes Ni org sebenernya guna g sih? Heran gw","1997880848688050685","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997880848688050685","742750074283823104",
"1997500101678321676","Sun Dec 07 13:54:49 +0000 2025","0","@tanyarlfes Saya pernah kebanjiran sebulan 4 × pak sampe trauma.","1997666105603526663","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997666105603526663","1670148000151384064",
"1997500101678321676","Mon Dec 08 02:25:42 +0000 2025","0","@tanyarlfes malah adu nasib kata kata 'lah masih mending kamu saya...' kok ngga dipake pak?","1997855075243626652","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997855075243626652","1789695165474762752",
"1997500101678321676","Sun Dec 07 04:54:46 +0000 2025","0","@tanyarlfes Pantesan muka lu gelap lil","1997530198846403062","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997530198846403062","1207848126343565313",
